Type,Hash,Start,End,Latitude,Longitude,First Launched,Last Used,Location ID,Location Name,Neighbourhood,City,Region,Latitude,Longitude
Member,04ef1affad,12/1/14 0:00,,49.2912583507599,-123.127445130654,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a0cbab88d2,11/1/15 0:00,12/1/15 0:00,49.2121473791965,-123.145640416484,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3555d404f2,12/1/14 0:00,12/1/16 0:00,49.2880015868944,-123.134004656881,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,50ba787ef5,1/1/15 0:00,1/1/17 0:00,49.0873494217433,-122.653339538514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,aa58ee78fc,12/1/14 0:00,,49.301404927265,-122.829200880229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d305801d9e,12/1/14 0:00,,49.287677106335,-123.134182521003,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2aa7948d3f,12/1/14 0:00,,49.2793866482566,-123.107639535416,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f244224923,12/1/14 0:00,,49.2511084048724,-123.115886663656,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3c0c2763eb,12/1/14 0:00,,49.1836799993894,-122.843375398783,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,812880b51c,1/1/15 0:00,,49.2497230285175,-123.062132790626,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e021512e50,12/1/14 0:00,,49.2613166914203,-123.035837452632,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5d365927e0,12/1/14 0:00,,49.2436214494184,-123.181624326918,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,216a13d184,12/1/14 0:00,12/1/16 0:00,49.2082322525448,-122.963183838719,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5e2253e3f1,12/1/14 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d520a96985,12/1/14 0:00,5/1/17 0:00,49.2614981400997,-123.056703889062,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d29c14d28a,12/1/14 0:00,6/1/15 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e6a5fd9de6,12/1/14 0:00,,49.2649907100139,-123.138141306599,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cd7226182d,12/1/14 0:00,,49.2823783902133,-122.831431734051,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d34b84efba,1/1/15 0:00,7/1/16 0:00,49.2231461429365,-122.999545343313,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7f01718c56,12/1/14 0:00,8/1/15 0:00,49.2777828226598,-123.117750841136,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,968db98e5b,12/1/14 0:00,,49.2843921920186,-122.781559173853,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9407a81541,12/1/14 0:00,,49.3081533524375,-123.070890566335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1a1966c436,5/1/16 0:00,,49.2325239453906,-123.158596945003,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,877c8e3ac8,1/1/15 0:00,2/1/15 0:00,49.2335344391712,-123.165826042891,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,51b1c36d54,12/1/14 0:00,3/1/17 0:00,49.2681391029139,-123.060030586672,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,40ca805c14,6/1/16 0:00,11/1/16 0:00,49.2412102767386,-123.064612575339,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,464f00fef7,12/1/14 0:00,,49.267826519751,-123.171479588054,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a59bfdcd07,12/1/14 0:00,,49.2574144776596,-123.122678923944,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9e16cf7253,12/1/14 0:00,,49.2605448591716,-123.23792620909,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,426d8ee433,12/1/14 0:00,,49.2655667025591,-123.089919439924,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,113c7a8f88,12/1/14 0:00,8/1/15 0:00,49.2331461689007,-123.026896536159,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e7a392cc63,12/1/14 0:00,5/1/16 0:00,49.1892634937704,-122.859369312151,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0ded74dcae,7/1/15 0:00,,49.2175476861672,-123.094314643573,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,48c27de004,12/1/14 0:00,,49.2540376533528,-123.233085594038,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,848d59a483,12/1/16 0:00,,49.2425831489266,-123.086546155177,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4064da85fe,12/1/14 0:00,6/1/16 0:00,49.2557883343017,-123.235751325882,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a756ab4c7e,12/1/14 0:00,,49.2635833462462,-123.24049779763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,74181ea1e9,12/1/14 0:00,,49.2749676676604,-123.121387771653,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3b53630e80,12/1/14 0:00,,49.1981556132491,-122.91317134348,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,90c998c80b,12/1/14 0:00,,49.2911277579228,-123.141530395947,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7bbe0b4145,12/1/14 0:00,10/1/16 0:00,49.2628129718253,-123.107915812794,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,af047cb579,1/1/15 0:00,8/1/16 0:00,49.1705375902309,-123.182555408414,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f2216eb7a7,12/1/14 0:00,5/1/16 0:00,49.283110447472,-123.124951736436,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,59fd11e78b,12/1/14 0:00,8/1/15 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3f7aa8434a,12/1/14 0:00,2/1/15 0:00,49.2801423976336,-123.124154894838,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5caed347c2,12/1/14 0:00,4/1/16 0:00,49.2801966909258,-123.138346250256,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,598843318c,12/1/14 0:00,,49.2632335513798,-123.105487028731,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a88937db7a,12/1/14 0:00,8/1/15 0:00,49.3111139185958,-123.045776036738,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,63b1700bc6,4/1/15 0:00,,49.2778680606465,-123.030034836414,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f5f2d4df19,12/1/14 0:00,,49.2595383149827,-123.129681089531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0c3ca7d4a4,12/1/14 0:00,,49.2788831377404,-122.87781192468,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,727fb6fb9a,12/1/14 0:00,5/1/16 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d5244aec31,12/1/14 0:00,,49.2702413912734,-123.072242808902,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,accc7ef54f,12/1/14 0:00,11/1/16 0:00,49.2602870014644,-123.127722371748,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a714578f04,12/1/14 0:00,10/1/16 0:00,49.2719911035263,-123.059175903667,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,75cc07fcd7,12/1/14 0:00,8/1/16 0:00,49.9214895843582,-119.462961191203,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,70998adcc5,12/1/14 0:00,1/1/15 0:00,49.2395989944021,-123.115324318796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,470abdccc2,1/1/15 0:00,,49.2542666070783,-122.900208741011,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cc9b34636d,1/1/15 0:00,12/1/15 0:00,49.2835114738633,-123.127216466001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c3e59a508b,1/1/15 0:00,1/1/15 0:00,49.2784571779862,-123.083161671016,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6ec4c270b2,1/1/15 0:00,1/1/16 0:00,49.2341760820537,-123.024922704837,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b90b088301,1/1/15 0:00,,49.2756829234917,-123.130165439268,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bff29dfb91,1/1/15 0:00,,49.2555082208926,-123.037690973238,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,81cb9229a9,1/1/15 0:00,,43.6707668127168,-79.4174209472306,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0140b4ffca,1/1/15 0:00,,49.2785817622137,-123.123231137765,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,04c617980a,1/1/15 0:00,,49.2608383930298,-123.248377017507,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,192745c650,1/1/15 0:00,8/1/15 0:00,49.2702365643551,-123.102733435638,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,02034c6727,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e935592458,1/1/15 0:00,,49.2638081610196,-123.168325395962,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c3545e1bd0,1/1/15 0:00,,49.293903831058,-123.128542732912,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9e62e4b26c,1/1/15 0:00,11/1/15 0:00,49.2572171713288,-123.129895522175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,98a2be2e90,1/1/15 0:00,6/1/15 0:00,49.2662450145463,-123.07199757796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d31977c8c1,1/1/15 0:00,8/1/16 0:00,49.2581938956953,-123.255841635917,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6997850944,2/1/15 0:00,,49.2826184453826,-123.115013486787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d060566f83,1/1/15 0:00,,49.2586309074846,-123.247676225167,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,308923e977,1/1/15 0:00,7/1/15 0:00,49.2827468230231,-123.13728078622,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7f0f579c22,4/1/15 0:00,5/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2e00e4f2aa,4/1/17 0:00,,49.2662434624554,-123.115411989501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,93672adf55,1/1/15 0:00,,49.2840412866293,-123.061853132691,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f008834f5a,1/1/15 0:00,3/1/15 0:00,49.2771072374647,-123.063915291092,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e05aace77a,1/1/15 0:00,,49.262052256261,-123.105076377644,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ad915ec04a,1/1/15 0:00,,49.2221669364175,-122.98864936329,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0cd51bf994,1/1/15 0:00,7/1/15 0:00,49.2730279694692,-123.043852503925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,569fd550b8,1/1/15 0:00,3/1/17 0:00,49.2607188803941,-123.129438586776,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,76564410a0,1/1/15 0:00,,49.2612212418586,-123.074684498021,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,619e5489f2,1/1/15 0:00,,49.2777530858877,-123.120644197617,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3edb28420c,1/1/15 0:00,2/1/16 0:00,49.2595441197708,-123.118206508772,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ccc8ca3a3a,1/1/15 0:00,,49.2592729265128,-123.118843695649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ac763ddd32,1/1/15 0:00,,49.2165419096289,-122.983939554957,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1338148aa2,1/1/15 0:00,,49.267145401963,-123.045657149548,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,be2ba68f5b,1/1/15 0:00,,49.2020316135509,-122.921247485426,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bb0d8f2be0,1/1/15 0:00,9/1/15 0:00,43.6811118085658,-79.4197009981925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bd41043dc6,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2d6f01d73d,1/1/15 0:00,,49.2711680480369,-123.166878567175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5e1d47fe20,1/1/15 0:00,1/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bc48e9b58c,1/1/15 0:00,,49.2800519483881,-123.08788848924,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e36c6799ca,1/1/15 0:00,1/1/15 0:00,49.2774418659732,-123.110095787111,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4efdea3c66,5/1/15 0:00,3/1/16 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d4fdb06e92,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ad9d1cba4a,1/1/15 0:00,10/1/16 0:00,49.2627547673998,-123.135965219353,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3de09f904e,1/1/15 0:00,2/1/15 0:00,49.269284886974,-123.034798814072,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,eef18f516e,1/1/15 0:00,8/1/16 0:00,49.2921667458817,-123.051295800574,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0ce1114db0,1/1/15 0:00,,49.2700393852436,-123.114295836486,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2fe73ed5e2,1/1/15 0:00,1/1/17 0:00,49.2912446110102,-123.130758668879,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9c65a1d93c,1/1/15 0:00,1/1/17 0:00,49.2395622306159,-123.096706747608,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ab9bc2dd91,1/1/15 0:00,,49.270802020198,-123.101043446451,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7bf07e6617,1/1/15 0:00,,49.2508318973504,-123.05471832887,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,36b6f4b4e8,1/1/15 0:00,,49.2618976121206,-123.240070114324,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ceb1e157f1,1/1/15 0:00,,49.2627303674072,-123.13852622968,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f00a819fb6,1/1/15 0:00,,49.2798322842247,-123.107434802809,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d73189e6f4,1/1/15 0:00,9/1/15 0:00,49.2197221066778,-122.999045698505,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,95da0c1801,3/1/15 0:00,,49.2773965862412,-123.099063399928,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,04edc50211,6/1/15 0:00,,49.2605270593959,-123.110043656869,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2254e90e46,1/1/15 0:00,,49.2759057304444,-123.123543871426,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f0ff5ca122,1/1/15 0:00,11/1/15 0:00,49.2596780328173,-123.25023720409,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c3889f809f,1/1/15 0:00,,49.198967186858,-122.909209331018,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,28cf06571f,1/1/15 0:00,,49.2745934804314,-123.128938061912,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,431a83f1e6,1/1/15 0:00,,49.209395826955,-123.057765363904,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,50a7412f54,1/1/15 0:00,,49.2464174015367,-123.053728999116,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1d5a65ec33,1/1/15 0:00,3/1/15 0:00,49.273222879847,-123.151188532749,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,96a7bbee50,1/1/15 0:00,,49.3163925523558,-123.021895313288,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,727f772e43,1/1/15 0:00,,49.271047599097,-123.074556104051,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cf586f807c,1/1/15 0:00,2/1/15 0:00,49.2754562245961,-123.111127557344,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e9d2b1b025,1/1/15 0:00,,49.2591654080877,-123.08774236235,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6815783271,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4015ab611a,1/1/15 0:00,,49.2757312328527,-123.12225909466,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2662183224,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,49445534e3,1/1/15 0:00,,49.2618558191255,-123.114632358639,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1e6263ccdd,1/1/15 0:00,,49.3051186250548,-123.064882000957,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3181fc4395,4/1/16 0:00,,49.2576868476051,-123.250070641158,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1c15e15753,1/1/15 0:00,,49.2257744519417,-122.592580936494,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2865741247,1/1/15 0:00,9/1/15 0:00,49.2127047239383,-122.99149334581,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,40c98bbeb6,3/1/16 0:00,3/1/17 0:00,49.1464815432089,-122.829295931847,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,87c4740ee6,1/1/15 0:00,9/1/15 0:00,49.0680032318411,-122.71733984022,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,54bf05ee5c,1/1/15 0:00,2/1/16 0:00,49.2772587940066,-123.095968372222,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,86040507f2,1/1/15 0:00,,49.2066678916253,-122.942359334037,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,dbb07340c7,1/1/15 0:00,7/1/16 0:00,49.2691622259294,-123.071156572138,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,89b64b5f17,1/1/15 0:00,9/1/16 0:00,49.2573877131339,-123.087153347575,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a65ba41195,1/1/15 0:00,3/1/17 0:00,49.2871653963534,-123.141322246627,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e70263b9bc,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8333d44676,8/1/15 0:00,,49.2102123923734,-122.922083910317,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f8015fafda,1/1/15 0:00,,49.2787967652338,-122.904617244342,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d75487bc9f,1/1/15 0:00,,49.2556903604095,-123.076289448428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,36b302bc3d,1/1/15 0:00,,49.2363818223146,-123.028805938715,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1aa0885801,1/1/15 0:00,,49.2523587023645,-123.108742016721,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,925d6e4a31,1/1/15 0:00,6/1/15 0:00,49.2553346711882,-123.250143308575,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,086dc58826,1/1/15 0:00,4/1/15 0:00,49.2553342592079,-123.124814320204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2675ec0d01,1/1/15 0:00,,49.2695379477267,-123.099374715569,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e7b5daeedf,1/1/15 0:00,,49.2480790506043,-123.09100240203,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0fa288ed66,1/1/15 0:00,8/1/16 0:00,49.2919662031462,-123.125359411189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f64da7e731,1/1/15 0:00,8/1/15 0:00,49.2694302157366,-123.158083552265,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,86315a8820,1/1/15 0:00,5/1/15 0:00,49.284808577735,-123.133185128617,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f6d951382c,5/1/15 0:00,,49.2069614138737,-122.921832654154,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,02f57a68e6,1/1/15 0:00,,49.2667693338965,-123.149013039498,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,856780bcf0,1/1/15 0:00,,49.2651826023751,-123.147462239232,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b0aef82c8d,1/1/15 0:00,,49.3213002699242,-123.067272276413,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c012997fda,1/1/15 0:00,6/1/16 0:00,49.2669490026356,-122.948545105194,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,dd6ed6653c,1/1/15 0:00,,49.2727503863688,-123.153811426496,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c592e5fa3d,1/1/15 0:00,,49.2478123969262,-122.94877232581,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8da200db2d,1/1/15 0:00,10/1/16 0:00,49.2519449018741,-123.178771588644,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a9c59f896a,1/1/15 0:00,6/1/15 0:00,49.2567799814931,-123.129210692608,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,176f40c443,1/1/15 0:00,1/1/15 0:00,49.2620168081021,-122.747492058262,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f15ba2ba71,1/1/15 0:00,,49.2835016986599,-123.056935867607,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c1f99c4fc5,1/1/15 0:00,,49.1798086133584,-122.839475251962,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,37149d19cc,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,43b97447e6,1/1/15 0:00,,49.2796221635804,-123.10688696578,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,efb3fc865e,1/1/15 0:00,6/1/17 0:00,49.2650859939553,-123.142173054694,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2c0e21f508,1/1/15 0:00,,49.2644543654659,-123.11923165966,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1212454f01,1/1/15 0:00,,49.2829289526658,-123.137876351658,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9d6cbc3e3e,1/1/15 0:00,8/1/16 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,32f4fcc852,7/1/15 0:00,,49.2814340428322,-123.061348783954,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,82b6440428,8/1/16 0:00,,49.2575165131303,-123.065011693383,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0e113f8615,1/1/15 0:00,3/1/15 0:00,49.2647261864517,-123.183691143684,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,69f2be4b4c,1/1/15 0:00,,49.2868968824113,-123.138606462966,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b91b59a539,1/1/15 0:00,2/1/17 0:00,49.1294037868648,-123.187650968564,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,26279fedfe,1/1/15 0:00,12/1/15 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,655b3e03a5,1/1/15 0:00,,49.2845789327852,-123.142350808253,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3d58ca6829,1/1/15 0:00,,49.289405266023,-122.753991821264,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,581a2ac1a9,8/1/16 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cc5c39d5f4,4/1/15 0:00,9/1/16 0:00,49.2322567163255,-123.158580547927,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0323d8e80a,1/1/15 0:00,4/1/17 0:00,49.2739790284834,-123.128953109851,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e92aaf7e04,1/1/15 0:00,,49.2582098852475,-123.078302635993,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,63f14ad6d4,1/1/15 0:00,,49.0812657166157,-117.802530848765,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cd1d23358e,1/1/15 0:00,5/1/15 0:00,49.2112098315554,-122.899095822203,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8922b58b1d,6/1/15 0:00,,49.2400711751819,-123.084582625277,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1bedf7b8bf,1/1/15 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,25330dad3e,11/1/16 0:00,3/1/17 0:00,49.2454857244734,-123.031493827246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,166ece83a9,1/1/15 0:00,,49.2675863627255,-123.086313479211,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9b4b750d95,1/1/15 0:00,,49.2638923727413,-123.141200256423,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,29d63e26b6,1/1/15 0:00,,49.2605127961284,-123.142090347948,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,213d3fb585,1/1/15 0:00,6/1/15 0:00,49.2582609351066,-123.119451782163,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,084eff5e2e,1/1/15 0:00,4/1/17 0:00,49.2716801496068,-123.12476598141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,897f405957,1/1/15 0:00,,49.0233458821402,-123.083192641801,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,aa6a5fe6c2,1/1/15 0:00,9/1/15 0:00,49.401246058715,-123.505256683397,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d19e402874,10/1/15 0:00,10/1/15 0:00,54.6858031632519,-127.056652033219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bcfe1b8610,1/1/15 0:00,,49.2620581672275,-123.014010495746,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e91f6b133e,1/1/15 0:00,,49.2713483170488,-123.116650517808,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b61786c956,1/1/15 0:00,5/1/17 0:00,49.2244792131088,-122.991042418311,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,eb3ccbead6,1/1/15 0:00,,49.2520112090521,-123.103196401166,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c0129e2b0a,1/1/15 0:00,,49.2639060385692,-123.146137753309,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5be66c3912,1/1/15 0:00,1/1/15 0:00,49.3190882578881,-123.076592867076,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,619cdeaf20,1/1/15 0:00,11/1/15 0:00,49.2064861341237,-122.917686997748,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0350d852ac,1/1/15 0:00,3/1/15 0:00,49.2660074126223,-123.114607732712,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,35df5de78f,1/1/15 0:00,4/1/15 0:00,49.1584818220284,-123.145855660944,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,aa4c601046,1/1/15 0:00,4/1/15 0:00,49.1594655669237,-123.14252239842,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,97a8d3cb0e,1/1/15 0:00,7/1/15 0:00,49.2895472986728,-123.140581635534,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9874f8978e,1/1/15 0:00,11/1/15 0:00,49.2756320693518,-123.098844674086,NA,NA,NA,NA,NA,NA,NA,NA,NA
